time,level,rain,acc_rain
2014031512,1.04,0,52
2014031513,1.03,0,52
2014031514,1.03,0,52
2014031515,1.04,0,52
2014031516,1.03,0,52
2014031517,1.04,0,52
2014031518,1.04,0,52
2014031519,1.04,0,52
2014031520,1.04,0,52
2014031521,1.03,0,52
2014031522,1.03,0,52
2014031523,1.03,0,52
2014031524,1.03,0,52
2014031601,1.03,0,52
2014031602,1.03,0,52
2014031603,1.03,0,52
2014031604,1.03,0,52
2014031605,1.03,0,52
2014031606,1.03,0,52
2014031607,1.03,0,52
2014031608,1.03,0,52
2014031609,1.03,0,52
2014031610,1.03,0,52
2014031611,1.03,0,52
2014031612,1.03,0,52
2014031613,1.03,0,52
2014031614,1.03,0,52
2014031615,1.03,0,52
2014031616,1.03,0,52
2014031617,1.03,0,52
2014031618,1.03,0,52
2014031619,1.03,0,52
2014031620,1.03,0,52
2014031621,1.03,0,52
2014031622,1.03,0,52
2014031623,1.03,0,52
2014031624,1.03,0,52
2014031701,1.03,0,52
2014031702,1.03,0,52
2014031703,1.02,0,52
2014031704,1.02,0,52
2014031705,1.02,0,52
2014031706,1.02,0,52
2014031707,1.02,0,52
2014031708,1.02,0,52
2014031709,1.02,0,52
2014031710,1.02,0,52
2014031711,1.02,0,52
2014031712,1.02,0,52
2014031713,1.02,0,52
2014031714,1.02,0,52
2014031715,1.02,0,52
2014031716,1.02,0,52
2014031717,1.02,0,52
2014031718,1.02,0,52
2014031719,1.02,0,52
2014031720,1.02,0,52
2014031721,1.02,0,52
2014031722,1.02,0,52
2014031723,1.01,0,52
2014031724,1.01,0,52
2014031801,1.01,0,52
2014031802,1.01,0,52
2014031803,1.02,0,52
2014031804,1.01,0,52
2014031805,1.01,0,52
2014031806,1.01,0,52
2014031807,1.01,0,52
2014031808,1.01,0,52
2014031809,1.01,0,52
2014031810,1.01,0,52
2014031811,1.01,0,52
2014031812,1.01,0,52
2014031813,1.01,0,52
2014031814,1.01,0,52
2014031815,1.01,0,52
2014031816,1.01,0,52
2014031817,1.01,0,52
2014031818,1.01,0,52
2014031819,1.01,0,52
2014031820,1.01,0,52
2014031821,1.01,0,52
2014031822,1.01,0,52
2014031823,1.01,0,52
2014031824,1,0,52
2014031901,1.01,0,52
2014031902,1,0,52
2014031903,1,0,52
2014031904,1,0,52
2014031905,1,0,52
2014031906,1,0,52
2014031907,1,0,52
2014031908,1.01,0,52
2014031909,1.01,0,52
2014031910,1.01,0,52
2014031911,1.01,0,52
2014031912,1.01,0,52
2014031913,1.01,0,52
2014031914,1.01,0,52
2014031915,1.01,0,52
2014031916,1.01,0,52
2014031917,1.01,0,52
2014031918,1.01,0,52
2014031919,1.01,0,52
2014031920,1.01,0,52
2014031921,1.01,0,52
2014031922,1,0,52
2014031923,1,0,52
2014031924,1,0,52
2014032001,1,0,52
2014032002,1,0,52
2014032003,1,0,52
2014032004,1,0,52
2014032005,1,0,52
2014032006,1,0,52
2014032007,1,0,52
2014032008,1,0,52
2014032009,1,0,52
2014032010,0.99,0,52
2014032011,0.99,0,52
2014032012,1,0,52
2014032013,1,0,52
2014032014,0.99,1,53
2014032015,0.98,0,53
2014032016,0.99,0,53
2014032017,0.99,0,53
2014032018,0.99,0,53
2014032019,0.99,0,53
2014032020,0.99,0,53
2014032021,0.98,1,54
2014032022,0.99,0,54
2014032023,0.99,0,54
2014032024,0.99,0,54
2014032101,0.99,0,54
2014032102,1,0,54
2014032103,1,0,54
2014032104,1,0,54
2014032105,1,0,54
2014032106,1,0,54
2014032107,1,0,54
2014032108,0.99,0,54
2014032109,1,0,54
2014032110,0.99,0,54
2014032111,0.99,0,54
2014032112,0.99,0,54
2014032113,0.99,0,54
2014032114,0.99,0,54
2014032115,0.99,0,54
2014032116,0.99,0,54
2014032117,0.99,0,54
2014032118,0.99,0,54
2014032119,0.99,0,54
2014032120,0.99,0,54
2014032121,0.99,0,54
2014032122,0.99,0,54
2014032123,0.99,0,54
2014032124,0.99,0,54
2014032201,0.99,0,54
2014032202,0.99,0,54
2014032203,0.99,0,54
2014032204,0.99,0,54
2014032205,0.99,0,54
2014032206,0.99,0,54
2014032207,0.99,0,54
2014032208,0.99,0,54
2014032209,0.99,0,54
2014032210,0.99,0,54
2014032211,0.99,0,54
2014032212,0.99,0,54
2014032213,0.99,0,54
2014032214,0.99,0,54
2014032215,0.99,0,54
2014032216,0.99,0,54
2014032217,0.99,0,54
2014032218,0.99,0,54
2014032219,0.99,0,54
2014032220,0.99,0,54
2014032221,0.98,0,54
2014032222,0.99,0,54
2014032223,0.99,0,54
2014032224,0.98,0,54
2014032301,0.98,0,54
2014032302,0.98,0,54
2014032303,0.99,0,54
2014032304,0.98,0,54
2014032305,0.98,0,54
2014032306,0.98,0,54
2014032307,0.98,0,54
2014032308,0.98,0,54
2014032309,0.98,0,54
2014032310,0.98,0,54
2014032311,0.98,0,54
2014032312,0.98,0,54
2014032313,0.98,0,54
2014032314,0.98,0,54
2014032315,0.98,0,54
2014032316,0.98,0,54
2014032317,0.98,0,54
2014032318,0.98,0,54
2014032319,0.98,0,54
2014032320,0.98,0,54
2014032321,0.98,0,54
2014032322,0.98,0,54
2014032323,0.98,0,54
2014032324,0.98,0,54
2014032401,0.98,0,54
2014032402,0.98,0,54
2014032403,0.98,0,54
2014032404,0.98,0,54
2014032405,0.98,0,54
2014032406,0.98,0,54
2014032407,0.98,0,54
2014032408,0.98,0,54
2014032409,0.98,0,54
2014032410,0.98,0,54
2014032411,0.98,0,54
2014032412,0.98,0,54
2014032413,0.98,0,54
2014032414,0.98,0,54
2014032415,0.98,0,54
2014032416,0.98,0,54
2014032417,0.98,0,54
2014032418,0.98,0,54
2014032419,0.98,0,54
2014032420,0.98,0,54
2014032421,0.98,0,54
2014032422,0.98,0,54
2014032423,0.97,0,54
2014032424,0.98,0,54
2014032501,0.98,0,54
2014032502,0.98,0,54
2014032503,0.98,0,54
2014032504,0.98,0,54
2014032505,0.98,0,54
2014032506,0.98,0,54
2014032507,0.98,0,54
2014032508,0.98,0,54
2014032509,0.97,0,54
2014032510,0.98,0,54
2014032511,0.98,0,54
2014032512,0.98,0,54
2014032513,0.98,0,54
2014032514,0.98,0,54
2014032515,0.98,0,54
2014032516,0.98,0,54
2014032517,0.97,0,54
2014032518,0.98,0,54
2014032519,0.98,0,54
2014032520,0.98,2,56
2014032521,0.98,0,56
2014032522,0.98,2,58
2014032523,0.99,1,59
2014032524,1,0,59
2014032601,1.01,0,59
2014032602,1.01,2,61
2014032603,1.02,1,62
2014032604,1.02,0,62
2014032605,1.04,2,64
2014032606,1.06,1,65
2014032607,1.06,1,66
2014032608,1.06,1,67
2014032609,1.07,2,69
2014032610,1.07,0,69
2014032611,1.06,0,69
2014032612,1.06,0,69
2014032613,1.05,0,69
2014032614,1.03,0,69
2014032615,1.02,0,69
2014032616,1.02,0,69
2014032617,1.01,0,69
2014032618,1.01,0,69
2014032619,1.01,0,69
2014032620,1.01,0,69
2014032621,1.01,0,69
2014032622,1.01,0,69
2014032623,1.01,0,69
2014032624,1.02,0,69
2014032701,1.02,0,69
2014032702,1.03,0,69
2014032703,1.03,0,69
2014032704,1.03,0,69
2014032705,1.03,0,69
2014032706,1.03,0,69
2014032707,1.03,0,69
2014032708,1.04,0,69
2014032709,1.04,0,69
2014032710,1.05,0,69
2014032711,1.05,0,69
2014032712,1.06,0,69
2014032713,1.06,0,69
2014032714,1.07,0,69
2014032715,1.07,0,69
2014032716,1.07,0,69
2014032717,1.08,0,69
2014032718,1.08,0,69
2014032719,1.08,0,69
2014032720,1.08,0,69
2014032721,1.08,0,69
2014032722,1.07,0,69
2014032723,1.07,0,69
2014032724,1.07,0,69
2014032801,1.07,0,69
2014032802,1.07,0,69
2014032803,1.07,0,69
2014032804,1.07,0,69
2014032805,1.07,0,69
2014032806,1.07,0,69
2014032807,1.06,0,69
2014032808,1.06,0,69
2014032809,1.06,0,69
2014032810,1.06,0,69
2014032811,1.06,0,69
2014032812,1.06,0,69
2014032813,1.06,0,69
2014032814,1.06,0,69
2014032815,1.06,0,69
2014032816,1.06,0,69
2014032817,1.06,0,69
2014032818,1.06,0,69
2014032819,1.06,0,69
2014032820,1.06,0,69
2014032821,1.06,0,69
2014032822,1.06,0,69
2014032823,1.06,0,69
2014032824,1.06,0,69
2014032901,1.05,0,69
2014032902,1.05,0,69
2014032903,1.05,0,69
2014032904,1.05,0,69
2014032905,1.05,0,69
2014032906,1.05,0,69
2014032907,1.05,0,69
2014032908,1.05,0,69
2014032909,1.05,0,69
2014032910,1.05,0,69
2014032911,1.04,0,69
2014032912,1.04,0,69
2014032913,1.05,1,70
2014032914,1.05,1,71
2014032915,1.05,1,72
2014032916,1.06,0,72
2014032917,1.06,0,72
2014032918,1.06,0,72
2014032919,1.05,0,72
2014032920,1.05,0,72
2014032921,1.05,0,72
2014032922,1.05,1,73
2014032923,1.05,0,73
2014032924,1.04,0,73
2014033001,1.04,0,73
2014033002,1.06,4,77
2014033003,1.09,0,77
2014033004,1.11,0,77
2014033005,1.14,0,77
2014033006,1.11,1,78
2014033007,1.09,0,78
2014033008,1.07,0,78
2014033009,1.06,0,78
2014033010,1.06,0,78
2014033011,1.06,0,78
2014033012,1.06,0,78
2014033013,1.06,0,78
2014033014,1.06,0,78
2014033015,1.06,0,78
2014033016,1.06,0,78
2014033017,1.06,0,78
2014033018,1.06,0,78
2014033019,1.06,0,78
2014033020,1.06,0,78
2014033021,1.06,0,78
2014033022,1.06,0,78
2014033023,1.06,0,78
2014033024,1.06,0,78
2014033101,1.06,0,78
2014033102,1.06,0,78
2014033103,1.06,0,78
2014033104,1.06,0,78
2014033105,1.06,0,78
2014033106,1.06,0,78
2014033107,1.06,0,78
2014033108,1.06,0,78
2014033109,1.06,0,78
2014033110,1.06,0,78
2014033111,1.06,0,78
2014033112,1.06,0,78
2014033113,1.06,0,78
2014033114,1.06,0,78
2014033115,1.06,0,78
2014033116,1.06,0,78
2014033117,1.06,0,78
2014033118,1.06,0,78
2014033119,1.06,0,78
2014033120,1.06,0,78
2014033121,1.06,0,78
2014033122,1.06,0,78
2014033123,1.05,0,78
2014033124,1.05,0,78
2014040101,1.05,0,78
2014040102,1.05,0,78
2014040103,1.05,0,78
2014040104,1.05,0,78
2014040105,1.05,0,78
2014040106,1.05,0,78
2014040107,1.05,0,78
2014040108,1.05,0,78
2014040109,1.05,0,78
2014040110,1.05,0,78
2014040111,1.05,0,78
2014040112,1.05,0,78
2014040113,1.05,0,78
2014040114,1.06,0,78
2014040115,1.06,0,78
2014040116,1.06,0,78
2014040117,1.06,0,78
2014040118,1.05,0,78
2014040119,1.06,0,78
2014040120,1.05,0,78
2014040121,1.05,0,78
2014040122,1.05,0,78
2014040123,1.05,0,78
2014040124,1.05,0,78
2014040201,1.05,0,78
2014040202,1.05,0,78
2014040203,1.05,0,78
2014040204,1.04,0,78
2014040205,1.04,0,78
2014040206,1.04,0,78
2014040207,1.04,0,78
2014040208,1.04,0,78
2014040209,1.04,0,78
2014040210,1.04,0,78
2014040211,1.04,0,78
2014040212,1.04,0,78
2014040213,1.04,0,78
2014040214,1.04,0,78
2014040215,1.05,0,78
2014040216,1.04,0,78
2014040217,1.04,0,78
2014040218,1.04,0,78
2014040219,1.04,0,78
2014040220,1.04,0,78
2014040221,1.04,0,78
2014040222,1.04,0,78
2014040223,1.04,0,78
2014040224,1.03,0,78
2014040301,1.04,0,78
2014040302,1.04,0,78
2014040303,1.03,0,78
2014040304,1.03,0,78
2014040305,1.03,0,78
2014040306,1.03,0,78
2014040307,1.03,0,78
2014040308,1.03,0,78
2014040309,1.03,0,78
2014040310,1.03,0,78
2014040311,1.03,0,78
2014040312,1.03,0,78
2014040313,1.03,0,78
2014040314,1.03,0,78
2014040315,1.03,0,78
2014040316,1.03,0,78
2014040317,1.03,0,78
2014040318,1.02,0,78
2014040319,1.03,1,79
2014040320,1.03,1,80
2014040321,1.04,0,80
2014040322,1.05,0,80
2014040323,1.06,0,80
2014040324,1.07,0,80
2014040401,1.07,0,80
2014040402,1.07,0,80
2014040403,1.06,0,80
2014040404,1.06,0,80
2014040405,1.05,0,80
2014040406,1.05,0,80
2014040407,1.05,0,80
2014040408,1.04,0,80
2014040409,1.04,0,80
2014040410,1.04,0,80
2014040411,1.03,0,80
2014040412,1.03,0,80
2014040413,1.03,0,80
2014040414,1.03,0,80
2014040415,1.03,0,80
2014040416,1.03,0,80
2014040417,1.03,0,80
2014040418,1.03,0,80
2014040419,1.03,0,80
2014040420,1.03,0,80
2014040421,1.03,0,80
2014040422,1.02,0,80
2014040423,1.02,0,80
2014040424,1.02,0,80
2014040501,1.02,0,80
2014040502,1.02,0,80
2014040503,1.02,0,80
2014040504,1.01,0,80
2014040505,1.01,0,80
2014040506,1.01,0,80
2014040507,1.01,0,80
2014040508,1,0,80
2014040509,1,0,80
2014040510,1,0,80
2014040511,1,0,80
2014040512,1,0,80
2014040513,0.99,0,80
2014040514,1,0,80
2014040515,0.99,0,80
2014040516,0.99,0,80
2014040517,0.99,0,80
2014040518,0.99,0,80
2014040519,1,0,80
2014040520,1,0,80
2014040521,1,0,80
2014040522,1,0,80
2014040523,1,0,80
2014040524,1,0,80
2014040601,1,0,80
2014040602,1,0,80
2014040603,1,0,80
2014040604,1,0,80
2014040605,1,0,80
2014040606,1,0,80
2014040607,1,0,80
2014040608,1,0,80
2014040609,1,0,80
2014040610,1,0,80
2014040611,1,0,80
2014040612,1,0,80
2014040613,1,0,80
2014040614,1,0,80
2014040615,1,0,80
2014040616,1,0,80
2014040617,1,0,80
2014040618,1,0,80
2014040619,1,0,80
2014040620,1,0,80
2014040621,1,0,80
2014040622,1,0,80
2014040623,1,0,80
2014040624,1,0,80
2014040701,1,0,80
2014040702,1,0,80
2014040703,1,0,80
2014040704,1,0,80
2014040705,1,0,80
2014040706,1,0,80
2014040707,1,0,80
2014040708,1,0,80
2014040709,0.98,0,80
2014040710,1,0,80
2014040711,1,0,80
2014040712,1,0,80
2014040713,1,0,80
2014040714,1,0,80
2014040715,0.99,0,80
2014040716,1,0,80
2014040717,1,0,80
2014040718,1,0,80
2014040719,1,0,80
2014040720,0.99,0,80
2014040721,0.99,0,80
2014040722,0.99,0,80
2014040723,0.99,0,80
2014040724,0.99,0,80
2014040801,0.99,0,80
2014040802,0.99,0,80
2014040803,0.99,0,80
2014040804,0.99,0,80
2014040805,0.99,0,80
2014040806,0.99,0,80
2014040807,0.99,0,80
2014040808,0.99,0,80
2014040809,0.99,0,80
2014040810,0.99,0,80
2014040811,0.99,0,80
2014040812,0.99,0,80
2014040813,0.99,0,80
2014040814,0.99,0,80
2014040815,0.99,0,80
2014040816,0.99,0,80
2014040817,0.99,0,80
2014040818,0.99,0,80
2014040819,0.99,0,80
2014040820,0.99,0,80
2014040821,0.99,0,80
2014040822,0.99,0,80
2014040823,0.99,0,80
2014040824,0.99,0,80
2014040901,0.99,0,80
2014040902,0.99,0,80
2014040903,0.99,0,80
2014040904,0.98,0,80
2014040905,0.98,0,80
2014040906,0.99,0,80
2014040907,0.99,0,80
2014040908,0.99,0,80
2014040909,0.99,0,80
2014040910,0.99,0,80
2014040911,0.99,0,80
2014040912,0.99,0,80
2014040913,0.99,0,80
2014040914,0.99,0,80
2014040915,0.99,0,80
2014040916,0.99,0,80
2014040917,0.99,0,80
2014040918,0.99,0,80
2014040919,0.99,0,80
2014040920,0.98,0,80
2014040921,0.99,0,80
2014040922,0.98,0,80
2014040923,0.98,0,80
2014040924,0.98,0,80
2014041001,0.98,0,80
2014041002,0.98,0,80
2014041003,0.98,0,80
2014041004,0.98,0,80
2014041005,0.98,0,80
2014041006,0.98,0,80
2014041007,0.98,0,80
2014041008,0.98,0,80
2014041009,0.98,0,80
2014041010,0.98,0,80
2014041011,0.98,0,80
2014041012,0.98,0,80
2014041013,0.98,0,80
2014041014,0.98,0,80
2014041015,0.98,0,80
2014041016,0.98,0,80
2014041017,0.98,0,80
2014041018,0.98,0,80
2014041019,0.98,0,80
2014041020,0.98,0,80
2014041021,0.98,0,80
2014041022,0.98,0,80
2014041023,0.98,0,80
2014041024,0.98,0,80
2014041101,0.98,0,80
2014041102,0.97,0,80
2014041103,0.98,0,80
2014041104,0.97,0,80
2014041105,0.97,0,80
2014041106,0.97,0,80
2014041107,0.97,0,80
2014041108,0.97,0,80
2014041109,0.97,0,80
2014041110,0.97,0,80
2014041111,0.97,0,80
2014041112,0.97,0,80
2014041113,0.97,0,80
2014041114,0.97,0,80
2014041115,0.97,0,80
2014041116,0.97,0,80
2014041117,0.97,0,80
2014041118,0.97,0,80
2014041119,0.97,0,80
2014041120,0.97,0,80
2014041121,0.96,0,80
2014041122,0.96,0,80
2014041123,0.96,0,80
2014041124,0.96,0,80
2014041201,0.96,0,80
2014041202,0.96,0,80
2014041203,0.96,0,80
2014041204,0.96,0,80
2014041205,0.96,0,80
2014041206,0.96,0,80
2014041207,0.96,1,81
2014041208,0.96,0,81
2014041209,0.96,0,81
2014041210,0.96,0,81
2014041211,0.96,0,81
2014041212,0.96,0,81
2014041213,0.96,0,81
2014041214,0.96,0,81
2014041215,0.96,0,81
2014041216,0.96,0,81
2014041217,0.96,0,81
2014041218,0.96,0,81
2014041219,0.96,0,81
2014041220,0.96,0,81
2014041221,0.96,0,81
2014041222,0.96,0,81
2014041223,0.96,0,81
2014041224,0.96,0,81
2014041301,0.96,0,81
2014041302,0.95,0,81
2014041303,0.96,0,81
2014041304,0.96,0,81
2014041305,0.96,0,81
2014041306,0.95,0,81
2014041307,0.96,0,81
2014041308,0.96,0,81
2014041309,0.96,0,81
2014041310,0.96,0,81
2014041311,0.96,0,81
2014041312,0.96,0,81
2014041313,0.96,0,81
2014041314,0.96,0,81
2014041315,0.96,0,81
2014041316,0.97,0,81
2014041317,0.97,0,81
2014041318,0.97,0,81
2014041319,0.97,0,81
2014041320,0.97,0,81
2014041321,0.96,0,81
2014041322,0.97,0,81
2014041323,0.96,0,81
2014041324,0.96,0,81
2014041401,0.96,0,81
2014041402,0.96,0,81
2014041403,0.96,0,81
2014041404,0.96,0,81
2014041405,0.96,0,81
2014041406,0.96,0,81
2014041407,0.96,0,81
2014041408,0.96,0,81
2014041409,0.96,0,81
2014041410,0.96,0,81
2014041411,0.97,0,81
2014041412,0.97,0,81
2014041413,0.97,0,81
2014041414,0.97,0,81
2014041415,0.97,0,81
2014041416,0.97,0,81
2014041417,0.97,0,81
2014041418,0.97,0,81
2014041419,0.97,0,81
2014041420,0.96,0,81
2014041421,0.96,0,81
2014041422,0.96,0,81
2014041423,0.96,0,81
2014041424,0.96,0,81
2014041501,0.96,0,81
2014041502,0.96,0,81
2014041503,0.96,0,81
2014041504,0.96,0,81
2014041505,0.96,0,81
2014041506,0.96,0,81
2014041507,0.96,0,81
2014041508,0.96,0,81
2014041509,0.96,0,81
2014041510,0.96,0,81
2014041511,0.96,0,81
2014041512,0.96,0,81
2014041513,0.96,0,81
2014041514,0.96,0,81
2014041515,0.96,0,81
2014041516,0.96,0,81
2014041517,0.96,0,81
2014041518,0.96,0,81
2014041519,0.96,0,81
2014041520,0.96,0,81
2014041521,0.96,0,81
2014041522,0.96,0,81
2014041523,0.96,0,81
2014041524,0.96,0,81
2014041601,0.96,0,81
2014041602,0.95,0,81
2014041603,0.96,0,81
2014041604,0.96,0,81
2014041605,0.96,0,81
2014041606,0.96,0,81
2014041607,0.96,0,81
2014041608,0.96,0,81
2014041609,0.96,0,81
2014041610,0.96,0,81
2014041611,0.96,0,81
2014041612,0.96,0,81
2014041613,0.96,0,81
2014041614,0.96,0,81
2014041615,0.96,0,81
2014041616,0.96,0,81
2014041617,0.96,0,81
2014041618,0.96,0,81
2014041619,0.96,0,81
2014041620,0.96,0,81
2014041621,0.96,0,81
2014041622,0.95,0,81
2014041623,0.95,0,81
2014041624,0.95,0,81
2014041701,0.95,0,81
2014041702,0.95,0,81
2014041703,0.95,0,81
2014041704,0.95,0,81
2014041705,0.95,0,81
2014041706,0.95,0,81
2014041707,0.95,0,81
2014041708,0.95,0,81
2014041709,0.95,0,81
2014041710,0.95,0,81
2014041711,0.95,0,81
2014041712,0.95,0,81
2014041713,0.95,0,81
2014041714,0.96,0,81
2014041715,0.96,0,81
2014041716,0.96,0,81
2014041717,0.95,0,81
2014041718,0.96,5,86
2014041719,1,4,90
2014041720,1.03,3,93
2014041721,1.06,3,96
2014041722,1.1,0,96
2014041723,1.1,0,96
2014041724,1.09,0,96
2014041801,1.06,0,96
2014041802,1.03,0,96
2014041803,1.01,0,96
2014041804,1,0,96
2014041805,0.99,0,96
2014041806,0.98,0,96
2014041807,0.98,0,96
2014041808,0.98,0,96
2014041809,0.98,0,96
2014041810,0.98,0,96
2014041811,0.99,0,96
2014041812,1.01,0,96
2014041813,1.02,0,96
2014041814,1.02,0,96
2014041815,1.03,0,96
2014041816,1.03,0,96
2014041817,1.02,0,96
2014041818,1.02,0,96
2014041819,1.02,0,96
2014041820,1.01,0,96
2014041821,1.01,0,96
2014041822,1.01,0,96
2014041823,1.01,0,96
2014041824,1.01,0,96
2014041901,1,0,96
2014041902,1,0,96
2014041903,1,0,96
2014041904,1,0,96
2014041905,1,0,96
2014041906,1,0,96
2014041907,0.99,0,96
2014041908,0.99,0,96
2014041909,0.99,0,96
2014041910,0.99,0,96
2014041911,0.99,0,96
2014041912,0.99,0,96
2014041913,0.98,0,96
2014041914,0.98,0,96
2014041915,0.98,0,96
2014041916,0.98,0,96
2014041917,0.98,0,96
2014041918,0.98,0,96
2014041919,0.98,0,96
2014041920,0.98,0,96
2014041921,0.98,0,96
2014041922,0.97,0,96
2014041923,0.97,0,96
2014041924,0.97,0,96
2014042001,0.97,0,96
2014042002,0.97,0,96
2014042003,0.97,0,96
2014042004,0.97,0,96
2014042005,0.96,0,96
2014042006,0.96,0,96
2014042007,0.96,0,96
2014042008,0.96,0,96
2014042009,0.96,0,96
2014042010,0.96,0,96
2014042011,0.96,0,96
2014042012,0.96,0,96
2014042013,0.96,0,96
2014042014,0.96,0,96
2014042015,0.96,0,96
2014042016,0.96,0,96
2014042017,0.96,0,96
2014042018,0.96,0,96
2014042019,0.96,0,96
2014042020,0.95,0,96
2014042021,0.95,0,96
2014042022,0.95,0,96
2014042023,0.95,0,96
2014042024,0.95,0,96
2014042101,0.95,0,96
2014042102,0.95,0,96
2014042103,0.95,0,96
2014042104,0.95,0,96
2014042105,0.95,0,96
2014042106,0.95,0,96
2014042107,0.95,0,96
2014042108,0.95,0,96
2014042109,0.95,0,96
2014042110,0.95,0,96
2014042111,0.95,0,96
2014042112,0.95,0,96
2014042113,0.95,0,96
2014042114,0.95,0,96
2014042115,0.95,0,96
2014042116,0.95,0,96
2014042117,0.95,0,96
2014042118,0.95,0,96
2014042119,0.95,0,96
2014042120,0.95,0,96
2014042121,0.95,0,96
2014042122,0.95,0,96
2014042123,0.95,0,96
2014042124,0.95,0,96
2014042201,0.95,0,96
2014042202,0.95,0,96
2014042203,0.95,0,96
2014042204,0.95,0,96
2014042205,0.95,0,96
2014042206,0.95,0,96
2014042207,0.95,0,96
2014042208,0.95,0,96
2014042209,0.95,0,96
2014042210,0.95,0,96
2014042211,0.95,0,96
2014042212,0.95,0,96
2014042213,0.95,0,96
2014042214,0.95,0,96
2014042215,0.95,0,96
2014042216,0.95,0,96
2014042217,0.95,0,96
2014042218,0.96,0,96
2014042219,0.96,0,96
2014042220,0.96,0,96
2014042221,0.96,0,96
2014042222,0.96,0,96
2014042223,0.95,0,96
2014042224,0.95,0,96
2014042301,0.96,0,96
2014042302,0.96,0,96
2014042303,0.95,0,96
2014042304,0.95,0,96
2014042305,0.95,0,96
2014042306,0.95,0,96
2014042307,0.95,0,96
2014042308,0.95,0,96
2014042309,0.95,0,96
2014042310,0.96,0,96
2014042311,0.96,0,96
2014042312,0.96,0,96
2014042313,0.96,0,96
2014042314,0.96,0,96
2014042315,0.96,0,96
2014042316,0.96,0,96
2014042317,0.96,0,96
2014042318,0.96,0,96
2014042319,0.95,0,96
2014042320,0.95,0,96
2014042321,0.95,0,96
2014042322,0.95,0,96
2014042323,0.95,0,96
2014042324,0.95,0,96
2014042401,0.95,0,96
2014042402,0.95,0,96
2014042403,0.95,0,96
2014042404,0.95,0,96
2014042405,0.95,0,96
2014042406,0.95,0,96
2014042407,0.95,0,96
2014042408,0.95,0,96
2014042409,0.95,0,96
2014042410,0.96,0,96
2014042411,0.96,0,96
2014042412,0.96,0,96
2014042413,0.96,0,96
2014042414,0.96,0,96
2014042415,0.96,0,96
2014042416,0.96,0,96
2014042417,0.96,0,96
2014042418,0.96,0,96
2014042419,0.95,0,96
2014042420,0.95,0,96
2014042421,0.95,0,96
2014042422,0.95,0,96
2014042423,0.95,0,96
2014042424,0.95,0,96
2014042501,0.95,0,96
2014042502,0.94,0,96
2014042503,0.94,0,96
2014042504,0.94,0,96
2014042505,0.94,0,96
2014042506,0.94,0,96
2014042507,0.94,0,96
2014042508,0.94,0,96
2014042509,0.94,0,96
2014042510,0.95,0,96
2014042511,0.94,0,96
2014042512,0.95,0,96
2014042513,0.94,0,96
2014042514,0.94,0,96
2014042515,0.94,0,96
2014042516,0.94,0,96
2014042517,0.94,0,96
2014042518,0.94,0,96
2014042519,0.93,0,96
2014042520,0.93,0,96
2014042521,0.93,0,96
2014042522,0.93,0,96
2014042523,0.92,0,96
2014042524,0.92,0,96
2014042601,0.92,0,96
2014042602,0.92,0,96
2014042603,0.92,0,96
2014042604,0.92,0,96
2014042605,0.92,0,96
2014042606,0.92,0,96
2014042607,0.92,0,96
2014042608,0.92,0,96
2014042609,0.92,0,96
2014042610,0.92,0,96
2014042611,0.92,0,96
2014042612,0.92,0,96
2014042613,0.92,0,96
2014042614,0.92,0,96
2014042615,0.92,0,96
2014042616,0.92,0,96
2014042617,0.92,0,96
2014042618,0.92,0,96
2014042619,0.92,0,96
2014042620,0.92,0,96
2014042621,0.92,0,96
2014042622,0.92,0,96
2014042623,0.92,0,96
2014042624,0.92,0,96
2014042701,0.92,0,96
2014042702,0.92,0,96
2014042703,0.92,0,96
2014042704,0.92,0,96
2014042705,0.92,0,96
2014042706,0.93,2,98
2014042707,0.93,0,98
2014042708,0.94,0,98
2014042709,0.94,0,98
2014042710,0.93,0,98
2014042711,0.93,0,98
2014042712,0.93,0,98
2014042713,0.93,0,98
2014042714,0.93,0,98
2014042715,0.93,0,98
2014042716,0.93,0,98
2014042717,0.94,1,99
2014042718,0.94,0,99
2014042719,0.94,0,99
2014042720,0.94,1,100
2014042721,0.95,1,101
2014042722,0.96,1,102
2014042723,0.97,1,103
2014042724,0.98,1,104
2014042801,0.99,1,105
2014042802,1,1,106
2014042803,1.01,3,109
2014042804,1.04,5,114
2014042805,1.08,3,117
2014042806,1.11,3,120
2014042807,1.15,1,121
2014042808,1.14,0,121
2014042809,1.1,1,122
2014042810,1.07,0,122
2014042811,1.04,1,123
2014042812,1.03,1,124
2014042813,1.02,0,124
2014042814,1.01,0,124
2014042815,1.01,0,124
2014042816,1.01,0,124
2014042817,1,0,124
2014042818,0.99,0,124
2014042819,0.99,0,124
2014042820,0.98,0,124
2014042821,0.98,0,124
2014042822,0.98,0,124
2014042823,0.98,2,126
2014042824,1.03,5,131
2014042901,1.1,3,134
2014042902,1.17,1,135
2014042903,1.24,0,135
2014042904,1.23,0,135
2014042905,1.19,1,136
2014042906,1.16,2,138
2014042907,1.16,0,138
2014042908,1.16,2,140
2014042909,1.19,0,140
2014042910,1.2,0,140
2014042911,1.19,0,140
2014042912,1.18,0,140
2014042913,1.18,1,141
2014042914,1.19,0,141
2014042915,1.2,0,141
2014042916,1.21,0,141
2014042917,1.22,0,141
2014042918,1.22,0,141
2014042919,1.21,0,141
2014042920,1.2,0,141
2014042921,1.2,0,141
